id,city,time,content,reply_content,handler,status,url
95273,Da Nang,18:32 27/03/2026,Đèn điện đường tại 1120/103 Trường Chinh bị hỏng hơn 1 tháng chưa được xử lý. Kính mong cơ quan chức năng kiểm tra và xử lý sớm giúp người dân. Xin cám ơn.,"Theo nội dung góp ý của công dân, Sở Xây dựng phản hồi như sau: Công ty cổ phần chiếu sáng công cộng đã kiểm tra hiện trường và hoàn thành xử lý kiến nghị, đèn đã đỏ bình thường. Vậy, kính phản hồi thông tin đến công dân được biết. Trân trọng cảm ơn ý kiến đóng góp của công dân!",Sở Xây dựng,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=95273
95232,Da Nang,11:25 27/03/2026,"Trước địa chỉ 77 Đặng Vũ Hỷ, phường An Hải bị tình trạng cống xì gây mùi hôi thối, ảnh hưởng đến những người dân. Kính mong cơ quan chức năng kiểm tra và xử lý./.","Theo nội dung góp ý của công dân, UBND phường An Hải đã giao Phòng Kinh tế, Hạ tầng và Đô thị kiểm tra, xử lý. Nay, UBND phường phản hồi như sau: Phòng Kinh tế, Hạ tầng và đô thị phường An Hải nhận thấy kiến nghị của công dân liên quan đến hố ga trên vỉa hè thuộc Dự án hệ thống thu gom nước thải riêng khu vực Mỹ An - Mỹ Khê do Ban quản lý các Dự án Đầu tư cơ sở hạ tầng ưu tiên thành phố quản lý, đang bàn giao cho Công ty Thoát nước và xử lý nước thải. Do vậy, phòng KTHTĐT phường An Hải đã ban hành Công văn số 486/KTHTĐT ngày 06/4/2026, gửi Ban quản lý các Dự án Đầu tư cơ sở hạ tầng ưu tiên thành phố, Công ty Thoát nước và xử lý nước thải đề nghị 02 đơn vị sớm kiểm tra, xử lý khắc phục và có Công văn phản hồi về UBND phường An Hải trước ngày 10/4/2026 Vậy, UBND phường kính phản hồi thông tin đến công dân được biết. Trân trọng cảm ơn ý kiến đóng góp của công dân!","Trung tâm Thông tin và Giám sát, điều hành thông minh",Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=95232
95231,Da Nang,11:16 27/03/2026,"Tại kiệt đường Lưu Quang Vũ (gần nhà văn hóa tổ 83 Hải An cũ), tổ dân phố 252, phường Ngũ Hành Sơn. Bóng đèn chiếu sáng vào các nhà hộ dân đã bị cháy bóng nhưng chưa được thay thế. Do đó, kính mong cơ quan quan tâm, xem xét thay bóng mới giúp. Xin cám ơn./. Tôi gửi thêm vị trí: https://maps.app.goo.gl/boAjBuLjBdimTvco8","Theo nội dung góp ý của công dân, Sở Xây dựng phản hồi như sau: Công ty cổ phần chiếu sáng công cộng đã kiểm tra hiện trường và hoàn thành xử lý kiến nghị, đèn đã đỏ bình thường. Vậy, kính phản hồi thông tin đến công dân được biết. Trân trọng cảm ơn ý kiến đóng góp của công dân!",Sở Xây dựng,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=95231
95230,Da Nang,11:14 27/03/2026,"Trước địa chỉ 77 Đặng Vũ Hỷ, phường An Hải nước cống tràn lên đường hôi thối cả khu dân cư, khu dân cư nhiều khách du lịch sinh sống Kính mong cơ quan chức năng kiểm tra và xử lý./.","Theo nội dung góp ý của công dân, UBND phường An Hải đã giao Phòng Kinh tế, Hạ tầng và Đô thị kiểm tra, xử lý. Nay, UBND phường phản hồi như sau: Phòng Kinh tế, Hạ tầng và đô thị phường An Hải nhận thấy kiến nghị của công dân liên quan đến hố ga trên vỉa hè thuộc Dự án hệ thống thu gom nước thải riêng khu vực Mỹ An - Mỹ Khê do Ban quản lý các Dự án Đầu tư cơ sở hạ tầng ưu tiên thành phố quản lý, đang bàn giao cho Công ty Thoát nước và xử lý nước thải. Do vậy, phòng KTHTĐT phường An Hải đã ban hành Công văn số 486/KTHTĐT ngày 06/4/2026, gửi Ban quản lý các Dự án Đầu tư cơ sở hạ tầng ưu tiên thành phố, Công ty Thoát nước và xử lý nước thải đề nghị 02 đơn vị sớm kiểm tra, xử lý khắc phục và có Công văn phản hồi về UBND phường An Hải trước ngày 10/4/2026 Vậy, UBND phường kính phản hồi thông tin đến công dân được biết. Trân trọng cảm ơn ý kiến đóng góp của công dân!","Trung tâm Thông tin và Giám sát, điều hành thông minh",Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=95230
95207,Da Nang,07:39 27/03/2026,"Kiệt 80 Huyền Trân Công Chúa, phường Ngũ Hành Sơn có 1 bóng đèn bị cháy đã 2-3 ngày nay. Vị trí đèn chiếu sáng cuối đường kiệt 80, vì kiệt này chưa có số nhà. Kính đề nghị cơ quan chức năng kiểm tra và xử lý./.","Theo nội dung góp ý của công dân, Sở Xây dựng phản hồi như sau: Công ty cổ phần chiếu sáng công cộng đã kiểm tra hiện trường và hoàn thành xử lý kiến nghị, đèn đã đỏ bình thường. Vậy, Sở Xây dựng kính phản hồi thông tin đến công dân được biết. Trân trọng cảm ơn ý kiến đóng góp của công dân!",Sở Xây dựng,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=95207
95176,Da Nang,19:21 26/03/2026,"Trước tết tới giờ dân cư tại Khu đô thị số 9 Ngân Câu, Điện Bàn Đông không có đèn điện chiếu sáng, trẻ em đi qua lại bị vấp té . Mong cơ quan có thẩm quyền hỗ trợ xử lý giúp./.","Theo nội dung góp ý của công dân, UBND phường Điện Bàn Đông phản hồi như sau: Về vấn đề thuộc khu đô thị do thuộc quản lý của Công ty CP cấp thoát nước Quảng Nam, UBND phường đã chỉ đạo Phòng kinh tế Hạ tầng đô thị liên hệ với Công ty CP cấp thoát nước Quảng Nam để xử lý khắc phục các tình trạng trên. Vậy, UBND phường kính phản hồi thông tin đến công dân được biết. Trân trọng cảm ơn ý kiến đóng góp của công dân!",UBND phường Điện Bàn Đông,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=95176
95151,Da Nang,13:32 26/03/2026,"Trước đây tôi có phản ánh nắp cống bị kênh gây tiếng ồn tại 105 Trần Nhân Tông, phường Sơn Trà, phía cơ quan chức năng đã có xử lý. Tuy nhiên hiện nay nắp cống bị kênh lại và gây tiếng ồn rất lớn làm ảnh hưởng đến người dân xung quanh, có hai nắp. Nhất là xe ô tô đi ngang qua. Kính mong cơ quan chức năng kiểm tra và xử lý./.","Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của Quý công dân và phản hồi một số thông tin như sau: Công ty Thoát nước và Xử lý nước thải đã kiểm tra hiện trường và phối hợp với đơn vị thi công triển khai sửa chữa, khắc phục kiến nghị. Sở Xây dựng thông tin để Quý công dân được biết. Trân trọng./.","Sở Xây dựng Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của Quý công dân và phản hồi một số thông tin như sau: Công ty Thoát nước và Xử lý nước thải đã kiểm tra hiện trường và phối hợp với đơn vị thi công triển khai sửa chữa, khắc phục kiến nghị. Sở Xây dựng thông tin để Quý công dân được biết. Trân trọng./. Ngày trả lời: 06/04/2026",Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=95151
95113,Da Nang,20:05 25/03/2026,"Bóng đèn chiếu sáng tại K155/71 Trần Đình Nam, phường An Khê khá tối để đảm bảo độ chiếu sáng vào ban đêm. Kính đề nghị cơ quan chức năng kiểm tra và hỗ trợ xử lý.","Sau khi tiếp nhận thông tin, UBND phường An Khê đã giao các đơn vị liên quan, kiểm tra thực tế và xử lý kiến nghị, phản ánh của công dân như sau: Trước đây phòng Kinh tế, Hạ tầng và Đô thị đã thay đèn búp để đảm bảo cho nhân dân đi lại; tuy nhiên theo phản ánh của công dân, Phòng Kinh tế, Hạ tầng và Đô thị sẽ tiếp tục phối hợp Điện chiếu sáng công cộng thành phố rà soát, kiểm tra để có hướng xử lý phù hợp trong thời gian đến (Hình ảnh kèm theo). Vậy, UBND phường kính phản hồi thông tin đến công dân được biết. Trân trọng cảm ơn ý kiến đóng góp của công dân!",UBND Phường An Khê,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=95113
95092,Da Nang,13:47 25/03/2026,"Trước số nhà 105 Tiểu La, phường Hòa Cường có 1 bó dây cáp viễn thông bị sà xuống đường gây nguy hiểm cho người tham gia giao thông. Trước đây đã phản ánh và có cơ quan xuống khắc phục tạm nhưng nay bị sà lại. Đề nghị cơ quan chức năng kiểm tra, xử lý.","Theo nội dung góp ý của công dân, Sở Khoa học và Công nghệ đã chuyển thông tin đến các đơn vị, đến nay VNPT đã thu hồi đoạn cáp bị sà trước 105 Tiểu La, Điện lực Hải Châu đang lên kế hoạch để nâng cao đoạn cáp này trong tháng 5/2026. Trân trọng cảm ơn ý kiến đóng góp của công dân!",Sở Khoa học và Công nghệ,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=95092
95004,Da Nang,13:44 24/03/2026,"Kính gửi UBND phường Ngũ Hành Sơn Tại tổ 123 phường Ngũ Hành Sơn có công trình thi công thoát nước đã lâu mà không hoàn thiện nắp cống để mùi hôi thối bốc lên, chuột cống tha thức ăn chui vào rồi không lên được, chết trong đấy mùi hôi thốc bốc lên gây ô nhiễm môi trường. Kính mong các cấp quan tâm giúp đỡ. Xin trân trọng./.","Theo nội dung phản ánh của công dân, UBND phường Ngũ Hành Sơn đã giao Phòng Kinh tế, Hạ tầng và Đô thị phường kiểm tra xử lý. Nay, UBND phường phản hồi như sau: Nội dung này phòng Kinh tế, Hạ tầng và Đô thị phường đã làm việc đơn vị thi công (công ty Danico) yêu cầu hoàn thiện hạng mục lắp cống và đơn vị thi công đã xử lý xong. Qua trao đổi với tổ trưởng dân phố 123 phường đã xác nhận đơn vị thi công đã hoàn thành hạng mục trên. Vậy, UBND phường kính phản hồi thông tin đến công dân được biết. Trân trọng cảm ơn ý kiến đóng góp của công dân!",UBND Phường Ngũ Hành Sơn,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=95004
94991,Da Nang,13:42 24/03/2026,"Tại khu vực 446–448 đường Trưng Nữ Vương, Hòa Cường trước đây xảy ra sụp cống và đã được đơn vị chức năng xử lý, đổ đanh vào ngày 16/3. Tuy nhiên, đến nay đã 8 ngày vỉa hè vẫn chưa được lát lại gạch, gây cản trở việc đi lại, kinh doanh và buôn bán của người dân. Tình trạng này kéo dài gây bất tiện và mất mỹ quan đô thị. Trong trường hợp Nhà nước chưa thể thực hiện ngay, đề nghị có thông tin rõ ràng để người dân biết và chủ động phương án. Kính đề nghị cơ quan chức năng kiểm tra, sớm hoàn trả lại hiện trạng vỉa hè, đảm bảo thuận tiện cho người dân. Xin cảm ơn./.","Theo nội dung phản ánh của công dân, UBND Phường Hòa Cường đã giao Phòng Kinh tế, Hạ tầng và Đô thị phường kiểm tra xử lý. Nay, UBND phường phản hồi như sau: Phòng Kinh tế, Hạ tầng và Đô thị đã liên hệ đơn vị thi công để xử lý khắc phục. Hiện đã xử lý xong. Vậy, UBND phường kính phản hồi thông tin đến công dân được biết. Trân trọng cảm ơn ý kiến đóng góp của công dân!",UBND Phường Hòa Cường,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=94991
94988,Da Nang,12:49 24/03/2026,"Tôi xin phản ánh tình trạng hạ tầng xuống cấp nghiêm trọng tại 86 Vân Đài Nữ Sĩ, phường Ngũ Hành Sơn. Cụ thể, nắp hố ga/cống thoát nước đã bị vỡ nát hoàn toàn, tạo thành một hố sâu hở miệng ngay trên bề mặt đường/vỉa hè. Phần khung sắt bảo vệ bên dưới đã rỉ sét, đứt gãy và lộ ra nhiều đầu sắt nhọn rất nguy hiểm. Kính đề nghị các cơ quan chức năng sớm kiểm tra, cho thay mới nắp cống và gia cố lại khung sắt để đảm bảo an toàn tính mạng cho người dân và giữ gìn mỹ quan đô thị tại khu vực này. Tôi xin chân thành cảm ơn!","Theo nội dung phản ánh của công dân, UBND phường Ngũ Hành Sơn đã giao Phòng Kinh tế, Hạ tầng và Đô thị phường kiểm tra xử lý. Nay, UBND phường phản hồi như sau: Phòng KTHTĐT phường đã kiểm tra (hình ảnh) và cho đơn vị thi công xử lý vào ngày 20/4/2026. Vậy, UBND phường kính phản hồi thông tin đến công dân được biết. Trân trọng cảm ơn ý kiến đóng góp của công dân!",UBND Phường Ngũ Hành Sơn,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=94988
94922,Da Nang,16:59 23/03/2026,"Trước Tết tôi có phản ánh cống bể tại công viên đường Ngô Thế Vinh và Nguyễn Trác (đối diện số nhà 124 Ngô Thế Vinh), tuy nhiên đến nay chưa thấy động tĩnh gì, rất nguy hiểm cho trẻ em. Kính mong cơ quan chức năng kiểm tra và xử lý triệt để.","Theo nội dung góp ý của công dân, UBND phường Hòa Cường đã giao cho Phòng Kinh tế, Hạ tầng và Đô thị phường kiểm tra, xử lý. Nay, UBND phường phản hồi như sau: Phòng Kinh tế, Hạ tầng và Đô thị phường đã kiểm tra và thống kê đưa vị trí hư hỏng này vào danh mục hồ sơ duy tu sửa chữa hạ tầng bị hư hỏng trên địa bàn phường năm 2026 để lập, phê duyệt dự toán, bố trí kinh phí và sớm triển khai sửa chữa, khắc phục. Vậy, UBND phường kính phản hồi thông tin đến công dân được biết. Trân trọng cảm ơn ý kiến đóng góp của công dân!",UBND Phường Hòa Cường,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=94922
94900,Da Nang,14:08 23/03/2026,"Tôi là tổ trưởng tổ 83 phường Hòa Khánh. Hiện nay trong khu chung cư thu nhập thấp Hòa Minh đường Hồ Tùng Mậu có 1 bóng điện chiếu sáng bị tắt. Tôi đã liên hệ nhiều nơi như Công ty điện chiếu sáng, Trung tâm quản lý nhà để yêu cầu thay thế nhưng các bên đều nói không quản lý. Đề nghị cơ quan chức năng kiểm tra và cho thay thế. Tránh để tình trạng không có điện chiếu sáng gây khó khăn trong việc đi lại và sinh hoạt của người dân. Xin cảm ơn.","Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của Quý công dân và phản hồi một số thông tin như sau: Công ty cổ phần chiếu sáng công cộng đã kiểm tra hiện trường và hoàn thành xử lý kiến nghị, đèn đã đỏ bình thường. Sở Xây dựng thông tin để Quý công dân được biết. Trân trọng./.","Sở Xây dựng Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của Quý công dân và phản hồi một số thông tin như sau: Công ty cổ phần chiếu sáng công cộng đã kiểm tra hiện trường và hoàn thành xử lý kiến nghị, đèn đã đỏ bình thường. Sở Xây dựng thông tin để Quý công dân được biết. Trân trọng./. Ngày trả lời: 13/04/2026",Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=94900
94888,Da Nang,10:50 23/03/2026,"Kính gửi cơ quan chức năng, tôi xin phản ánh tình trạng vạch kẻ đường (vạch dừng, vạch đi bộ, vạch phân làn) tại nút giao Nguyễn Văn Linh - 2 Tháng 9 hiện đã bị mờ nặng, gần như không còn nhìn thấy (như ảnh đính kèm). Mong cơ quan chức năng cho sơn lại để đảm bảo an toàn giao thông và mỹ quan đô thị. Xin cảm ơn.","Theo nội dung góp ý của công dân, Sở Xây dựng phản hồi như sau: Công ty CP Cầu đường đã triển khai khắc phục, sơn lại các vạch sơn bị mờ tại nút giao nêu trên (đính kèm một số hình ảnh hiện trạng). Vậy kính phản hồi thông tin đến công dân được biết. Trân trọng cảm ơn ý kiến đóng góp của công dân!",Sở Xây dựng,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=94888
94886,Da Nang,10:36 23/03/2026,"Vỉa hè bị hư hỏng, nền gạch lát nứt vỡ tại Nhà khách 206 (số 38A Nguyễn Hữu Thọ, phường Hòa Cường, Đà Nẵng). Mong cơ quan chức năng sớm khắc phục. Tôi xin chân thành cảm ơn./.","Theo nội dung góp ý của công dân, Sở Xây dựng đã chỉ đạo Công ty CP Cầu đường Đà Nẵng tiếp nhận thông tin và triển khai khắc phục vị trí vỉa hè hư hỏng nêu trên (đính kèm hình ảnh hiện trạng). Cảm ơn ý kiến góp ý của công dân. Trân trọng./.",Sở Xây dựng,Đang xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=94886
94884,Da Nang,10:23 23/03/2026,"Kính gửi cơ quan chức năng, tôi xin phản ánh tình trạng hạ tầng xuống cấp tại khu vực vỉa hè trước Khách sạn 4 Mùa (194 Nguyễn Hữu Thọ, Hòa Cường): - Bó vỉa quanh gốc cây bị vỡ nát hoàn toàn, bê tông nằm ngổn ngang gây nguy hiểm cho người đi bộ. - Đất cát và rác thải tràn ra vỉa hè gây mất mỹ quan đô thị nghiêm trọng trên tuyến đường chính. Kính đề nghị cơ quan chức năng sớm kiểm tra, thu dọn phế thải và sửa chữa lại phần bó vỉa này.","Theo nội dung góp ý của công dân, Sở Xây dựng đã chỉ đạo Công ty CP Cầu đường tiếp nhận thông tin và tiến hành sửa chữa khắc phục vị trí vỉa hè bị hư hỏng nêu trên (đính kèm hình ảnh). Cảm ơn ý kiến góp ý của công dân. Trân trọng./.",Sở Xây dựng,Đang xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=94884
94883,Da Nang,10:17 23/03/2026,"Kính gửi cơ quan chức năng, tôi xin phản ánh tình trạng lòng đường Nguyễn Tri Phương (đoạn đối diện ngân hàng BIDV, gần ngã tư Nguyễn Văn Linh) xuất hiện một điểm hư hỏng: - Mảng nhựa đường được vá trước đây hiện đã bị bong tróc, sụt lún và vỡ vụn các cạnh, tạo thành hố lõm ngay giữa làn đường xe chạy. - Vị trí này nằm gần nút giao có mật độ giao thông rất cao, gây mất an toàn cho người đi đường, đặc biệt là xe máy. Kính đề nghị đơn vị quản lý sớm kiểm tra và có biện pháp xử lý triệt để (thay vì vá tạm) để đảm bảo an toàn giao thông tại khu vực này.","Theo nội dung góp ý của công dân, Sở Xây dựng đã chỉ đạo Công ty CP Cầu đường Đà Nẵng tiếp nhận thông tin và triển khai khắc phục vị trí vỉa hè hư hỏng nêu trên (đính kèm hình ảnh hiện trạng). Cảm ơn ý kiến góp ý của công dân. Trân trọng./.",Sở Xây dựng,Đang xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=94883
94882,Da Nang,10:09 23/03/2026,"Kính gửi cơ quan chức năng, tôi xin phản ánh tình trạng hạ tầng giao thông xuống cấp tại khu vực trước Agribank Chi nhánh Chi Lăng, địa chỉ 05-09 Nguyễn Tri Phương, Thanh Khê (Tôi có đính kèm hình ảnh và rất nhiều hình ảnh khác ở trong file docs): - Dưới lòng đường: Mặt đường nhựa bị bong tróc, tạo thành các mảng lồi lõm kéo dài, gây nguy hiểm cho phương tiện lưu thông. - Trên vỉa hè: Phần bó vỉa bê tông bị vỡ nát hoàn toàn, nhếch nhác. Kính đề nghị các đơn vị liên quan sớm kiểm tra và vá lại mặt đường, sửa chữa bó vỉa để đảm bảo an toàn giao thông và mỹ quan thành phố. Tôi xin chân thành cảm ơn./.","Theo nội dung góp ý của công dân, Sở Xây dựng phản hồi như sau: Công ty Cổ phẩn Cầu đường đã tiếp nhận thông tin và đã triển khai công tác khắc phục các vị trí hư hỏng trên các tuyến đường Nguyễn Hữu Thọ và Nguyễn Tri Phương. Theo kế hoạch, mặt đường trước số nhà 05-09 Nguyễn Tri Phương dự kiến hoàn thành khắc phục trước ngày 15/4/2026. Công ty thông tin để công dân được biết. Vậy, kính phản hồi thông tin đến công dân được biết. Trân trọng cảm ơn ý kiến đóng góp của công dân!",Sở Xây dựng,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=94882
94881,Da Nang,09:59 23/03/2026,"Kính gửi cơ quan chức năng, tôi xin phản ánh tình trạng vỉa hè tại khu vực trước số nhà 113 Nguyễn Hữu Thọ, phường Hòa Cường đang bị hư hỏng nghiêm trọng (Tôi có đính kèm file docs chứa kèm hình ảnh): - Gạch lát vỉa hè bị vỡ nát, bong tróc diện rộng, trơ lớp nền đất đá nhấp nhô. - Phần bó vỉa giáp mặt đường bị vỡ vụn, xô lệch vị trí. - Nhiều vị trí sụt lún quanh nắp cống gây nguy hiểm cho người đi bộ và phương tiện lên xuống. Tình trạng này đã kéo dài, gây mất mỹ quan đô thị và tiềm ẩn nguy cơ tai nạn. Kính mong đơn vị quản lý sớm kiểm tra và có biện pháp duy tu, sửa chữa để đảm bảo an toàn cho người dân./.","Theo nội dung góp ý của công dân, Sở Xây dựng đã chỉ đạo Công ty CP Cầu đường Đà Nẵng tiếp nhận thông tin và triển khai khắc phục vị trí vỉa hè hư hỏng nêu trên (đính kèm hình ảnh hiện trạng). Cảm ơn ý kiến góp ý của công dân. Trân trọng./.",Sở Xây dựng,Đang xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=94881
94880,Da Nang,09:59 23/03/2026,"Biển báo tại 458 Nguyễn Hữu Thọ, Phường Cẩm Lệ, bị gãy có dấu hiệu sắp ngã. Nhờ chính quyền sắp xếp bộ phận liên quan để xử lý để đảm bảo an toàn./.","Theo nội dung góp ý của công dân, Sở Xây dựng đã chỉ đạo Công ty CP Cầu đường Đà Nẵng tiếp nhận thông tin và triển khai thay mới trụ biển báo nêu trên (đính kèm hình ảnh hiện trạng). Cảm ơn ý kiến góp ý của công dân. Trân trọng./.",Sở Xây dựng,Đang xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=94880
94878,Da Nang,09:47 23/03/2026,"Tại địa chỉ 183 Nguyễn Hữu Thọ tiệm gà rán KFC, đoạn bó vỉa bê tông và gạch lát vỉa hè đã bị hư hỏng, vỡ nát và sụt lún nghiêm trọng, tạo thành các hố sâu lồi lõm ngay mép đường. Tình trạng này gây nguy hiểm cho người đi bộ và làm mất mỹ quan đường phố. Kính đề nghị cơ quan chức năng kiểm tra và sớm khắc phục để đảm bảo an toàn. Tôi xin chân thành cảm ơn./.","Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của Quý công dân và phản hồi một số thông tin như sau: Công ty Thoát nước và Xử lý nước thải đã kiểm tra hiện trường và hoàn thành khắc phục kiến nghị vào ngày 16/4/2026, hình ảnh kèm theo. Sở Xây dựng thông tin để Quý công dân được biết. Trân trọng./.","Sở Xây dựng Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của Quý công dân và phản hồi một số thông tin như sau: Công ty Thoát nước và Xử lý nước thải đã kiểm tra hiện trường và hoàn thành khắc phục kiến nghị vào ngày 16/4/2026, hình ảnh kèm",Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=94878
94876,Da Nang,09:40 23/03/2026,"Tại khu vực số 761 - 771 Nguyễn Hữu Thọ, bó vỉa bê tông hiện đã bị gãy vỡ hoàn toàn, sụt lún nghiêm trọng tạo thành các hố sâu và khe hở lớn giữa vỉa hè và lòng đường. Tôi có đính kèm file docs chứa hình ảnh. Tình trạng này gây nguy hiểm cho người dân khi lên xuống vỉa hè và ảnh hưởng đến an toàn của phương tiện lưu thông qua đây. Kính đề nghị đơn vị quản lý đô thị kiểm tra và sớm có biện pháp thay thế, sửa chữa đoạn bó vỉa này. Tôi xin chân thành cảm ơn./.","Theo nội dung góp ý của công dân, Sở Xây dựng đã chỉ đạo Công ty CP Cầu đường Đà Nẵng tiếp nhận thông tin và triển khai khắc phục vị trí vỉa hè hư hỏng nêu trên (đính kèm hình ảnh hiện trạng). Cảm ơn ý kiến góp ý của công dân. Trân trọng./.",Sở Xây dựng,Đang xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=94876
94875,Da Nang,09:27 23/03/2026,"Kính gửi cơ quan chức năng, Tôi xin phản ánh tình trạng vỉa hè (ngay trước số 216 Nguyễn Hữu Thọ, cửa hàng Vua Nệm) đang bị hư hỏng rất nghiêm trọng. Gạch lát loại vân tròn bị vỡ vụn, bong tróc trên diện rộng, tạo thành nhiều hố sâu lồi lõm ngay lối đi bộ. Tình trạng này đã kéo dài, gây nguy hiểm cao độ cho người đi đường (Tôi có đính kèm file docs chứa hình ảnh cụ thể). Kính đề nghị các cơ quan có thẩm quyền sớm kiểm tra và cho duy tu, sửa chữa lại đoạn vỉa hè này để đảm bảo an toàn giao thông và mỹ quan đô thị. Xin cảm ơn./.","Theo nội dung góp ý của công dân, Sở Xây dựng đã chỉ đạo Công ty CP Cầu đường Đà Nẵng tiếp nhận thông tin và triển khai khắc phục vị trí vỉa hè hư hỏng nêu trên (đính kèm hình ảnh hiện trạng). Cảm ơn ý kiến góp ý của công dân. Trân trọng./.",Sở Xây dựng,Đang xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=94875
94820,Da Nang,10:08 22/03/2026,"Đoạn đường Cao Sơn Pháo từ ngã 4 Nguyễn Văn Tạo đến cổng bến xe Trung tâm Đà Nẵng mặc dù rất rộng (6 làn đường) nhưng cắm biển Cấm đỗ, cấm dừng rất khó khăn cho việc lưu thông, buôn bán, sinh hoạt của người dân cũng như doanh nghiệp. Thiết nghĩ chỉ cần cấm đỗ sẽ phù hợp hơn. Kính đề nghị cơ quan ban ngành liên quan xem xét, kiểm thảo thay đổi. Xin cảm ơn./.","Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của công dân và thông tin như sau: Nhằm mục đích đảm bảo ATGT khu vực cửa ngõ Bến xe Trung tâm thành phố và đặc biệt là trật tự vận tải (trước đây các phương tiện thường xuyên tập trung dừng xe, đỗ xe để đón, trả khách; phát sinh tình trạng xe dù, bến cóc gây mất trật tự, an ninh của khu vực), Sở Xây dựng đã phối hợp Công an thành phố, địa phương và các ngành liên quan báo cáo đề xuất cấp thẩm quyền thống nhất chủ trương cấm dừng, đỗ xe trên đường Cao Sơn Pháo. Vậy, Sở Xây dựng phản hồi thông tin để công dân được biết. Trân trọng./.","Sở Xây dựng Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của công dân và thông tin như sau: Nhằm mục đích đảm bảo ATGT khu vực cửa ngõ Bến xe Trung tâm thành phố và đặc biệt là trật tự vận tải (trước đây các phương tiện thường xuyên tập trung dừng xe, đỗ xe để đón, trả khách; phát sinh tình trạng xe dù, bến cóc gây mất trật tự, an ninh của khu vực), Sở Xây dựng đã phối hợp Công an thành phố, địa phương và các ngành liên quan báo cáo đề xuất cấp thẩm quyền thống nhất chủ trương cấm dừng, đỗ xe trên đường Cao Sơn Pháo. Vậy, Sở Xây dựng phản hồi thông tin để công dân được biết. Trân trọng./. Ngày trả lời: 03/04/2026",Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=94820
