id,city,time,content,clean_content,compound_content,ml_text,handler,status,url,label,priority
97956,Da Nang,08:24 24/04/2026,"Qua quá trình thay trụ điện mới tại 12/7D vs 12/9 Nguyễn Hữu Thọ, Hoà Cường, các bên chức năng không trả lại hiện trạng ban đầu mà để dây điện và cáp mạng lòng thòng rối ren sà xuống trước khu vực nhà dân gây nguy hiểm và mất mỹ quan đô thị. Đề nghị xử lý trả lại hiện trạng an toàn và mỹ quan như ban đầu./.","Qua quá trình thay trụ điện mới tại 12/7D vs 12/9 Nguyễn Hữu Thọ, Hoà Cường, các bên chức năng không trả lại hiện trạng ban đầu mà để dây điện và cáp mạng lòng thòng rối ren sà xuống trước khu vực nhà dân gây nguy hiểm và mất mỹ quan đô thị. Đề nghị xử lý trả lại hiện trạng an toàn và mỹ quan như ban đầu. /.","Qua quá_trình thay trụ điện mới tại 12 / 7D vs 12 / 9 Nguyễn_Hữu_Thọ , Hoà_Cường , các bên chức_năng không trả lại hiện_trạng ban_đầu mà để dây_điện và cáp mạng lòng_thòng rối_ren sà xuống trước khu_vực nhà dân gây nguy_hiểm và mất mỹ_quan đô_thị . Đề_nghị xử_lý trả lại hiện_trạng an_toàn và mỹ_quan như ban_đầu . / .","qua quá_trình thay trụ điện mới tại 12 / 7d vs 12 / 9 nguyễn_hữu_thọ , hoà_cường , các bên chức_năng không trả lại hiện_trạng ban_đầu mà để dây_điện và cáp mạng lòng_thòng rối_ren sà xuống trước khu_vực nhà dân gây nguy_hiểm và mất mỹ_quan đô_thị . đề_nghị xử_lý trả lại hiện_trạng an_toàn và mỹ_quan như ban_đầu . / .","Điện lực Đà Nẵng Cảm ơn ý kiến góp ý, phản ánh của Anh/Chị.",Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97956,dien_luc_chieu_sang,cao
97942,Da Nang,07:45 24/04/2026,"Nắp hố ga trên vỉa hè 05 Lê Đức Thọ, phường Sơn Trà bị gãy, để lộ hố sâu và rộng 50cm ngay đường giành cho người đi bộ. Mặc dù người dân đã dùng cây che để cảnh báo, nhưng đã có người bị sụp hố. Kính báo cơ quan chức năng kiểm tra xử lý sớm./.","Nắp hố ga trên vỉa hè 05 Lê Đức Thọ, phường Sơn Trà bị gãy, để lộ hố sâu và rộng 50cm ngay đường giành cho người đi bộ. Mặc dù người dân đã dùng cây che để cảnh báo, nhưng đã có người bị sụp hố. Kính báo cơ quan chức năng kiểm tra xử lý sớm. /.","Nắp hố_ga trên vỉa_hè 05 Lê_Đức_Thọ , phường Sơn_Trà bị gãy , để lộ hố sâu và rộng 50cm ngay đường giành cho người đi bộ . Mặc_dù người dân đã dùng cây che để cảnh_báo , nhưng đã có người bị sụp hố . Kính báo cơ_quan_chức_năng kiểm_tra xử_lý sớm . / .","nắp hố_ga trên vỉa_hè 05 lê_đức_thọ , phường sơn_trà bị gãy , để lộ hố sâu và rộng 50cm ngay đường giành cho người đi bộ . mặc_dù người dân đã dùng cây che để cảnh_báo , nhưng đã có người bị sụp hố . kính báo cơ_quan_chức_năng kiểm_tra xử_lý sớm . / .",Sở Xây dựng,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97942,cong_ho_ga_thoat_nuoc,cao
97928,Da Nang,22:31 23/04/2026,"Đoạn đường ngã tư Nguyễn Dục - Nguyễn Duy Cung, phường Ngũ Hành Sơn vào ban đêm sau 22h00 không có điện đường rất nguy hiểm. Đã xảy ra tai nạn vào đây vào ban đêm. Kính mong cơ quan chức năng xem xét mở một bóng đèn đường vào giờ khuya tại khu vực này.","Đoạn đường ngã tư Nguyễn Dục - Nguyễn Duy Cung, phường Ngũ Hành Sơn vào ban đêm sau 22h00 không có điện đường rất nguy hiểm. Đã xảy ra tai nạn vào đây vào ban đêm. Kính mong cơ quan chức năng xem xét mở một bóng đèn đường vào giờ khuya tại khu vực này.","Đoạn_đường ngã tư Nguyễn_Dục - Nguyễn_Duy_Cung , phường Ngũ_Hành_Sơn vào ban_đêm sau 22h00 không có điện_đường rất nguy_hiểm . Đã xảy ra tai_nạn vào đây vào ban_đêm . Kính mong cơ_quan_chức_năng xem_xét mở một bóng đèn_đường vào giờ khuya tại khu_vực này .","đoạn_đường ngã tư nguyễn_dục - nguyễn_duy_cung , phường ngũ_hành_sơn vào ban_đêm sau 22h00 không có điện_đường rất nguy_hiểm . đã xảy ra tai_nạn vào đây vào ban_đêm . kính mong cơ_quan_chức_năng xem_xét mở một bóng đèn_đường vào giờ khuya tại khu_vực này .",,Đang xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97928,dien_luc_chieu_sang,cao
97885,Da Nang,11:22 23/04/2026,"Đề nghị chính quyền địa phương xử lý việc ngập nước khi trời mưa quá to tại khu vực cuối hẻm 725 đường Phan Châu Trinh, phường Hương Trà (hình ảnh đính kèm). Nguyên cuối xóm chúng tôi hồi nào đến giờ không có con mương, nước chảy tự nhiên qua vườn của ông Năm Mua. Đợt mưa năm nay nước không thoát kịp nên tràn vào nhà người dân vì lý do bên kia vườn làm nhà ngăn chặn dòng nước chảy. Kính mong cơ quan chức năng có hướng giải quyết khắc phục tình trạng ngập nước tại đây. Xin cám ơn./.","Đề nghị chính quyền địa phương xử lý việc ngập nước khi trời mưa quá to tại khu vực cuối hẻm 725 đường Phan Châu Trinh, phường Hương Trà (hình ảnh đính kèm). Nguyên cuối xóm chúng tôi hồi nào đến giờ không có con mương, nước chảy tự nhiên qua vườn của ông Năm Mua. Đợt mưa năm nay nước không thoát kịp nên tràn vào nhà người dân vì lý do bên kia vườn làm nhà ngăn chặn dòng nước chảy. Kính mong cơ quan chức năng có hướng giải quyết khắc phục tình trạng ngập nước tại đây. Xin cám ơn. /.","Đề_nghị chính_quyền địa_phương xử_lý việc ngập nước khi trời mưa quá to tại khu_vực cuối hẻm 725 đường_Phan_Châu_Trinh , phường Hương_Trà ( hình ảnh_đính kèm ) . Nguyên cuối xóm chúng_tôi hồi nào đến giờ không có con mương , nước chảy tự_nhiên qua vườn của ông_Năm_Mua . Đợt mưa năm nay nước không thoát kịp nên tràn vào nhà người dân vì lý_do bên kia vườn làm nhà ngăn_chặn dòng nước chảy . Kính mong cơ_quan_chức_năng có hướng giải_quyết khắc_phục tình_trạng ngập nước tại đây . Xin cám_ơn . / .","đề_nghị chính_quyền địa_phương xử_lý việc ngập nước khi trời mưa quá to tại khu_vực cuối hẻm 725 đường_phan_châu_trinh , phường hương_trà ( hình ảnh_đính kèm ) . nguyên cuối xóm chúng_tôi hồi nào đến giờ không có con mương , nước chảy tự_nhiên qua vườn của ông_năm_mua . đợt mưa năm nay nước không thoát kịp nên tràn vào nhà người dân vì lý_do bên kia vườn làm nhà ngăn_chặn dòng nước chảy . kính mong cơ_quan_chức_năng có hướng giải_quyết khắc_phục tình_trạng ngập nước tại đây . xin cám_ơn . / .",UBND phường Hương Trà Về,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97885,cong_ho_ga_thoat_nuoc,thap
97863,Da Nang,07:45 23/04/2026,"Từ trước Tết đến nay, tại khu truyền tải điện, tổ dân phố 01, thôn Thạnh Mỹ 2, xã Thạnh Mỹ, có 2 bóng đèn không sáng. Ở khu này chưa có tên đường, vị trí ở tại ngã 4 gần thuốc tây Hiền đi vào 1 đoạn có 1 nhà có dàn hoa giấy, trước nhà này có 2 bóng đèn bị hỏng. Đề nghị cơ quan chức năng kiểm tra, xử lý.","Từ trước Tết đến nay, tại khu truyền tải điện, tổ dân phố 01, thôn Thạnh Mỹ 2, xã Thạnh Mỹ, có 2 bóng đèn không sáng. Ở khu này chưa có tên đường, vị trí ở tại ngã 4 gần thuốc tây Hiền đi vào 1 đoạn có 1 nhà có dàn hoa giấy, trước nhà này có 2 bóng đèn bị hỏng. Đề nghị cơ quan chức năng kiểm tra, xử lý.","Từ trước Tết_đến nay , tại khu truyền_tải_điện , tổ dân_phố 01 , thôn Thạnh_Mỹ 2 , xã Thạnh_Mỹ , có 2 bóng đèn không sáng . Ở khu này chưa có tên đường , vị_trí ở tại ngã 4 gần thuốc_tây Hiền_đi vào 1 đoạn có 1 nhà có dàn hoa_giấy , trước nhà này có 2 bóng đèn bị hỏng . Đề_nghị cơ_quan_chức_năng kiểm_tra , xử_lý .","từ trước tết_đến nay , tại khu truyền_tải_điện , tổ dân_phố 01 , thôn thạnh_mỹ 2 , xã thạnh_mỹ , có 2 bóng đèn không sáng . ở khu này chưa có tên đường , vị_trí ở tại ngã 4 gần thuốc_tây hiền_đi vào 1 đoạn có 1 nhà có dàn hoa_giấy , trước nhà này có 2 bóng đèn bị hỏng . đề_nghị cơ_quan_chức_năng kiểm_tra , xử_lý .",UBND xã Thạnh Mỹ,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97863,dien_luc_chieu_sang,thap
97828,Da Nang,17:28 22/04/2026,"Kính đề nghị cơ quan chức năng xem xét, xử lý: Tại khu vực ngã tư Ỷ Lan Nguyên Phi giao Nguyễn Hữu Dật, phường Hòa Cường, Đà Nẵng, nắp hố ga bị vỡ, vỉa hè sụt lún, gây nguy hiểm cho người tham gia giao thông. Hình ảnh đính kèm. Kính mong cơ quan chức năng sớm kiểm tra và khắc phục. Xin trân trọng cảm ơn!","Kính đề nghị cơ quan chức năng xem xét, xử lý: Tại khu vực ngã tư Ỷ Lan Nguyên Phi giao Nguyễn Hữu Dật, phường Hòa Cường, Đà Nẵng, nắp hố ga bị vỡ, vỉa hè sụt lún, gây nguy hiểm cho người tham gia giao thông. Hình ảnh đính kèm. Kính mong cơ quan chức năng sớm kiểm tra và khắc phục. Xin trân trọng cảm ơn","Kính_đề nghị cơ_quan_chức_năng xem_xét , xử_lý : Tại khu_vực ngã tư Ỷ Lan_Nguyên_Phi giao Nguyễn_Hữu_Dật , phường Hòa_Cường , Đà_Nẵng , nắp hố_ga bị vỡ , vỉa_hè sụt lún , gây nguy_hiểm cho người tham_gia giao_thông . Hình_ảnh_đính kèm . Kính mong cơ_quan_chức_năng sớm kiểm_tra và khắc_phục . Xin trân_trọng cảm_ơn","kính_đề nghị cơ_quan_chức_năng xem_xét , xử_lý : tại khu_vực ngã tư ỷ lan_nguyên_phi giao nguyễn_hữu_dật , phường hòa_cường , đà_nẵng , nắp hố_ga bị vỡ , vỉa_hè sụt lún , gây nguy_hiểm cho người tham_gia giao_thông . hình_ảnh_đính kèm . kính mong cơ_quan_chức_năng sớm kiểm_tra và khắc_phục . xin trân_trọng cảm_ơn",UBND Phường Hòa Cường,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97828,cong_ho_ga_thoat_nuoc,cao
97818,Da Nang,14:32 22/04/2026,"Hiện nay, mặt đường Tiên Sơn 19, phường Hòa Cường, có một số vị trí bị hư hỏng, xuất hiện ổ gà. Mặc dù người dân đã tự sửa chữa nhiều lần, nhưng hiện trạng mặt đường đã bong tróc nặng, gây khó khăn và nguy hiểm cho việc đi lại. Kính mong cơ quan chức năng kiểm tra và có biện pháp khắc phục, đảm bảo an toàn giao thông cho người dân. Xin trân trọng cảm ơn!","Hiện nay, mặt đường Tiên Sơn 19, phường Hòa Cường, có một số vị trí bị hư hỏng, xuất hiện ổ gà. Mặc dù người dân đã tự sửa chữa nhiều lần, nhưng hiện trạng mặt đường đã bong tróc nặng, gây khó khăn và nguy hiểm cho việc đi lại. Kính mong cơ quan chức năng kiểm tra và có biện pháp khắc phục, đảm bảo an toàn giao thông cho người dân. Xin trân trọng cảm ơn","Hiện_nay , mặt_đường Tiên_Sơn 19 , phường Hòa_Cường , có một_số vị_trí bị hư_hỏng , xuất_hiện ổ_gà . Mặc_dù người dân đã tự sửa_chữa nhiều lần , nhưng hiện_trạng mặt đường_đã bong tróc nặng , gây khó_khăn và nguy_hiểm cho việc đi_lại . Kính mong cơ_quan_chức_năng kiểm_tra và có biện_pháp khắc_phục , đảm_bảo_an_toàn giao_thông cho người dân . Xin trân_trọng cảm_ơn","hiện_nay , mặt_đường tiên_sơn 19 , phường hòa_cường , có một_số vị_trí bị hư_hỏng , xuất_hiện ổ_gà . mặc_dù người dân đã tự sửa_chữa nhiều lần , nhưng hiện_trạng mặt đường_đã bong tróc nặng , gây khó_khăn và nguy_hiểm cho việc đi_lại . kính mong cơ_quan_chức_năng kiểm_tra và có biện_pháp khắc_phục , đảm_bảo_an_toàn giao_thông cho người dân . xin trân_trọng cảm_ơn",UBND Phường Hòa Cường,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97818,duong_cau_ha_tang_hu_hong,cao
97722,Da Nang,14:53 21/04/2026,"Vỉa hè địa chỉ 278 - 280 Xô Viết Nghệ Tĩnh, phường Cẩm Lệ bị hư hỏng, gạch vỉa hè bị lật lên. Mong cơ quan chức năng sớm kiểm tra và sửa chữa. Tôi xin chân thành cảm ơn!","Vỉa hè địa chỉ 278 - 280 Xô Viết Nghệ Tĩnh, phường Cẩm Lệ bị hư hỏng, gạch vỉa hè bị lật lên. Mong cơ quan chức năng sớm kiểm tra và sửa chữa. Tôi xin chân thành cảm ơn","Vỉa_hè địa_chỉ 278 - 280 Xô_Viết_Nghệ_Tĩnh , phường Cẩm_Lệ bị hư_hỏng , gạch vỉa_hè bị lật lên . Mong cơ_quan_chức_năng sớm kiểm_tra và sửa_chữa . Tôi xin chân_thành cảm_ơn","vỉa_hè địa_chỉ 278 - 280 xô_viết_nghệ_tĩnh , phường cẩm_lệ bị hư_hỏng , gạch vỉa_hè bị lật lên . mong cơ_quan_chức_năng sớm kiểm_tra và sửa_chữa . tôi xin chân_thành cảm_ơn",Ban Quản lý dự án đầu tư xây dựng các công trình giao thông và nông nghiệp Đà Nẵng,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97722,via_he_long_duong,trung_binh
97719,Da Nang,14:30 21/04/2026,"Nắp cống tại 781 Nguyễn Hữu Thọ, phường Cẩm Lệ bị hư hỏng nặng. Tôi đã liên hệ hơn một tháng nhưng chưa có xử lý. Kính báo cơ quan chức năng kiểm tra xử lý.","Nắp cống tại 781 Nguyễn Hữu Thọ, phường Cẩm Lệ bị hư hỏng nặng. Tôi đã liên hệ hơn một tháng nhưng chưa có xử lý. Kính báo cơ quan chức năng kiểm tra xử lý.","Nắp cống tại 781 Nguyễn_Hữu_Thọ , phường Cẩm_Lệ bị hư_hỏng nặng . Tôi_đã liên_hệ hơn một tháng nhưng chưa có xử_lý . Kính báo cơ_quan_chức_năng kiểm_tra xử_lý .","nắp cống tại 781 nguyễn_hữu_thọ , phường cẩm_lệ bị hư_hỏng nặng . tôi_đã liên_hệ hơn một tháng nhưng chưa có xử_lý . kính báo cơ_quan_chức_năng kiểm_tra xử_lý .","Sở Xây dựng Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của Quý công dân và phản hồi một số thông tin như sau: Công ty Thoát nước và Xử lý nước thải đã kiểm tra hiện trường và hoàn thành thay nắp cống mới, hình ảnh kèm",Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97719,cong_ho_ga_thoat_nuoc,trung_binh
97718,Da Nang,14:20 21/04/2026,"Đèn đường chiếu sáng tại kiệt sau lưng Nhà Văn hóa cộng đồng dân cư số 13 - khu công viên X2 Hòa An (cũ), tại địa chỉ: đường Hòa An 25, Tổ 45HA, phường An Khê đã bị hư, hiện nay đang không sáng, làm ảnh hưởng đến sinh hoạt người dân và đường tối dễ gây nên trộm cắp. Nhờ các cấp xem xét, cho đơn vị phụ trách đến xử lý sớm cho bà con. Tôi xin cảm ơn./.","Đèn đường chiếu sáng tại kiệt sau lưng Nhà Văn hóa cộng đồng dân cư số 13 - khu công viên X2 Hòa An (cũ), tại địa chỉ: đường Hòa An 25, Tổ 45HA, phường An Khê đã bị hư, hiện nay đang không sáng, làm ảnh hưởng đến sinh hoạt người dân và đường tối dễ gây nên trộm cắp. Nhờ các cấp xem xét, cho đơn vị phụ trách đến xử lý sớm cho bà con. Tôi xin cảm ơn. /.","Đèn_đường chiếu sáng tại kiệt sau lưng Nhà_Văn_hóa cộng_đồng dân_cư số 13 - khu công_viên X2_Hòa_An ( cũ ) , tại địa_chỉ : đường Hòa_An 25 , Tổ 45HA , phường An_Khê_đã bị hư , hiện_nay đang không sáng , làm ảnh_hưởng đến sinh_hoạt người dân và đường tối dễ gây nên trộm_cắp . Nhờ các cấp xem_xét , cho đơn_vị phụ_trách đến xử_lý sớm cho bà_con . Tôi xin cảm_ơn . / .","đèn_đường chiếu sáng tại kiệt sau lưng nhà_văn_hóa cộng_đồng dân_cư số 13 - khu công_viên x2_hòa_an ( cũ ) , tại địa_chỉ : đường hòa_an 25 , tổ 45ha , phường an_khê_đã bị hư , hiện_nay đang không sáng , làm ảnh_hưởng đến sinh_hoạt người dân và đường tối dễ gây nên trộm_cắp . nhờ các cấp xem_xét , cho đơn_vị phụ_trách đến xử_lý sớm cho bà_con . tôi xin cảm_ơn . / .","Sở Xây dựng Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của Quý công dân và phản hồi một số thông tin như sau: Công ty cổ phần chiếu sáng công cộng đã kiểm tra hiện trường và hoàn thành xử lý kiến nghị, đèn đã đỏ bình thường. Sở Xây dựng thông tin để Quý công dân được biết. Trân trọng./. Ngày trả lời: 01/05/2026",Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97718,dien_luc_chieu_sang,thap
97691,Da Nang,12:27 21/04/2026,"Từ ngày 15/4/2026, việc thu gom rác tại Chi nhánh MTĐT Thanh Khê, cụ thể là đường Ngô Nhân Tịnh không còn diễn ra hàng ngày như trước mà kéo dài 2–3 ngày/lần. Rác sinh hoạt vì thế tồn đọng trước nhà dân, dưới thời tiết nắng nóng gây mùi hôi nồng nặc, tiềm ẩn nguy cơ dịch bệnh và ô nhiễm môi trường. Người dân đã đóng phí vệ sinh đầy đủ nhưng phải sống chung với rác thải nhiều ngày, ảnh hưởng nghiêm trọng đến đời sống và mỹ quan đô thị. Đề nghị cơ quan chức năng sớm kiểm tra, chấn chỉnh và khôi phục lịch thu gom rác hàng ngày.","Từ ngày 15/4/2026, việc thu gom rác tại Chi nhánh MTĐT Thanh Khê, cụ thể là đường Ngô Nhân Tịnh không còn diễn ra hàng ngày như trước mà kéo dài 2 3 ngày/lần. Rác sinh hoạt vì thế tồn đọng trước nhà dân, dưới thời tiết nắng nóng gây mùi hôi nồng nặc, tiềm ẩn nguy cơ dịch bệnh và ô nhiễm môi trường. Người dân đã đóng phí vệ sinh đầy đủ nhưng phải sống chung với rác thải nhiều ngày, ảnh hưởng nghiêm trọng đến đời sống và mỹ quan đô thị. Đề nghị cơ quan chức năng sớm kiểm tra, chấn chỉnh và khôi phục lịch thu gom rác hàng ngày.","Từ ngày 15 / 4 / 2026 , việc thu_gom rác tại Chi_nhánh MTĐT Thanh_Khê , cụ_thể là đường Ngô_Nhân_Tịnh không còn diễn ra hàng ngày như trước mà kéo_dài 2 3 ngày / lần . Rác sinh_hoạt vì_thế tồn_đọng trước nhà dân , dưới thời_tiết nắng_nóng gây mùi hôi nồng_nặc , tiềm_ẩn nguy_cơ dịch_bệnh và ô_nhiễm môi_trường . Người dân đã_đóng phí vệ_sinh đầy_đủ nhưng phải sống chung với rác_thải nhiều ngày , ảnh_hưởng nghiêm_trọng đến_đời sống và mỹ_quan đô_thị . Đề_nghị cơ_quan_chức_năng sớm kiểm_tra , chấn_chỉnh và khôi_phục lịch thu_gom rác hàng ngày .","từ ngày 15 / 4 / 2026 , việc thu_gom rác tại chi_nhánh mtđt thanh_khê , cụ_thể là đường ngô_nhân_tịnh không còn diễn ra hàng ngày như trước mà kéo_dài 2 3 ngày / lần . rác sinh_hoạt vì_thế tồn_đọng trước nhà dân , dưới thời_tiết nắng_nóng gây mùi hôi nồng_nặc , tiềm_ẩn nguy_cơ dịch_bệnh và ô_nhiễm môi_trường . người dân đã_đóng phí vệ_sinh đầy_đủ nhưng phải sống chung với rác_thải nhiều ngày , ảnh_hưởng nghiêm_trọng đến_đời sống và mỹ_quan đô_thị . đề_nghị cơ_quan_chức_năng sớm kiểm_tra , chấn_chỉnh và khôi_phục lịch thu_gom rác hàng ngày .",UBND Phường An Khê,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97691,rac_thai_ve_sinh_moi_truong,thap
97684,Da Nang,11:04 21/04/2026,"Trước địa chỉ số 582 Nguyễn Hữu Thọ , phường Cẩm Lệ có tình trạng vỉa hè bị hư hỏng. Mong cơ quan chức năng kiểm tra, sửa chữa./.","Trước địa chỉ số 582 Nguyễn Hữu Thọ, phường Cẩm Lệ có tình trạng vỉa hè bị hư hỏng. Mong cơ quan chức năng kiểm tra, sửa chữa. /.","Trước_địa chỉ_số 582 Nguyễn_Hữu_Thọ , phường Cẩm_Lệ có tình_trạng vỉa_hè bị hư_hỏng . Mong cơ_quan_chức_năng kiểm_tra , sửa_chữa . / .","trước_địa chỉ_số 582 nguyễn_hữu_thọ , phường cẩm_lệ có tình_trạng vỉa_hè bị hư_hỏng . mong cơ_quan_chức_năng kiểm_tra , sửa_chữa . / .",Sở Xây dựng,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97684,via_he_long_duong,trung_binh
97680,Da Nang,09:50 21/04/2026,"Ngã ba Tăng Bạt Hổ - Nguyễn Trãi và lân cận. Khi công an và quy tắc ra quân xử lý thì họ nép vào, khi không có lực lượng họ tái chiếm, thách thức xem thường luật pháp. Mong chính quyền giải quyết triệt để tránh trường hợp xem thường luật pháp,và tình trạng đánh trống bỏ dùi.","Ngã ba Tăng Bạt Hổ - Nguyễn Trãi và lân cận. Khi công an và quy tắc ra quân xử lý thì họ nép vào, khi không có lực lượng họ tái chiếm, thách thức xem thường luật pháp. Mong chính quyền giải quyết triệt để tránh trường hợp xem thường luật pháp, và tình trạng đánh trống bỏ dùi.","Ngã ba Tăng_Bạt_Hổ - Nguyễn_Trãi và lân_cận . Khi công_an và quy_tắc ra_quân xử_lý thì họ nép vào , khi không có lực_lượng họ tái_chiếm , thách_thức xem_thường luật_pháp . Mong chính_quyền giải_quyết triệt_để tránh trường_hợp xem_thường luật_pháp , và tình_trạng đánh trống bỏ dùi .","ngã ba tăng_bạt_hổ - nguyễn_trãi và lân_cận . khi công_an và quy_tắc ra_quân xử_lý thì họ nép vào , khi không có lực_lượng họ tái_chiếm , thách_thức xem_thường luật_pháp . mong chính_quyền giải_quyết triệt_để tránh trường_hợp xem_thường luật_pháp , và tình_trạng đánh trống bỏ dùi .",UBND Phường Hải Châu,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97680,to_chuc_giao_thong,thap
97665,Da Nang,08:01 21/04/2026,"Hệ thống điện chiếu sáng trên tuyến đường Lê Quảng Chí, phường Hòa Xuân hiện có nhiều bóng không hoạt động trong thời gian dài, đặc biệt khu vực trước số nhà 151 Lê Quảng Chí. Không rõ nguyên nhân do chưa được đấu nối hay chưa hoàn tất bàn giao vận hành. Tình trạng này khiến khu vực ban đêm thiếu ánh sáng, tiềm ẩn nguy cơ mất an toàn. Kính đề nghị cơ quan chức năng kiểm tra, khắc phục và sớm đưa hệ thống điện chiếu sáng vào hoạt động ổn định, đảm bảo an toàn cho người dân. Xin cảm ơn.","Hệ thống điện chiếu sáng trên tuyến đường Lê Quảng Chí, phường Hòa Xuân hiện có nhiều bóng không hoạt động trong thời gian dài, đặc biệt khu vực trước số nhà 151 Lê Quảng Chí. Không rõ nguyên nhân do chưa được đấu nối hay chưa hoàn tất bàn giao vận hành. Tình trạng này khiến khu vực ban đêm thiếu ánh sáng, tiềm ẩn nguy cơ mất an toàn. Kính đề nghị cơ quan chức năng kiểm tra, khắc phục và sớm đưa hệ thống điện chiếu sáng vào hoạt động ổn định, đảm bảo an toàn cho người dân. Xin cảm ơn.","Hệ_thống điện chiếu sáng trên tuyến đường Lê_Quảng_Chí , phường Hòa_Xuân hiện có nhiều bóng không hoạt_động trong thời_gian dài , đặc_biệt khu_vực trước số nhà 151 Lê_Quảng_Chí . Không rõ nguyên_nhân do chưa được_đấu nối hay chưa hoàn_tất bàn_giao vận_hành . Tình_trạng này khiến khu_vực ban_đêm thiếu ánh_sáng , tiềm_ẩn nguy_cơ mất an_toàn . Kính_đề nghị cơ_quan_chức_năng kiểm_tra , khắc_phục và sớm đưa hệ_thống điện chiếu sáng vào hoạt động_ổn_định , đảm_bảo_an_toàn cho người dân . Xin cảm_ơn .","hệ_thống điện chiếu sáng trên tuyến đường lê_quảng_chí , phường hòa_xuân hiện có nhiều bóng không hoạt_động trong thời_gian dài , đặc_biệt khu_vực trước số nhà 151 lê_quảng_chí . không rõ nguyên_nhân do chưa được_đấu nối hay chưa hoàn_tất bàn_giao vận_hành . tình_trạng này khiến khu_vực ban_đêm thiếu ánh_sáng , tiềm_ẩn nguy_cơ mất an_toàn . kính_đề nghị cơ_quan_chức_năng kiểm_tra , khắc_phục và sớm đưa hệ_thống điện chiếu sáng vào hoạt động_ổn_định , đảm_bảo_an_toàn cho người dân . xin cảm_ơn .","Sở Xây dựng Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của Quý công dân và phản hồi một số thông tin như sau: Công ty cổ phần chiếu sáng công cộng đã kiểm tra hiện trường và hoàn thành xử lý kiến nghị, đèn đã đỏ bình thường. Sở Xây dựng thông tin để Quý công dân được biết. Trân trọng./. Ngày trả lời: 01/05/2026",Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97665,dien_luc_chieu_sang,cao
97658,Da Nang,07:56 21/04/2026,"Quán chay An Lạc Tâm tại 808 Tôn Đức Thắng, phường Hòa Khánh buôn bán thường xuyên để xe lấn chiếm vỉa hè và đường kiệt 808 Tôn Đức Thắng. Quán thường xuyên buôn bán từ 6h-22h hàng ngày. Đặc biệt vào ngày rằm, mồng 1 lấn chiếm hết hầu như không có lối đi, nhưng quán không hề có biện pháp sắp xếp để đảm bảo. Kính mong cơ quan chức năng kiểm tra và xử lý./.","Quán chay An Lạc Tâm tại 808 Tôn Đức Thắng, phường Hòa Khánh buôn bán thường xuyên để xe lấn chiếm vỉa hè và đường kiệt 808 Tôn Đức Thắng. Quán thường xuyên buôn bán từ 6h-22h hàng ngày. Đặc biệt vào ngày rằm, mồng 1 lấn chiếm hết hầu như không có lối đi, nhưng quán không hề có biện pháp sắp xếp để đảm bảo. Kính mong cơ quan chức năng kiểm tra và xử lý. /.","Quán chay An_Lạc_Tâm tại 808 Tôn_Đức_Thắng , phường Hòa_Khánh buôn_bán thường_xuyên để xe lấn_chiếm vỉa_hè và đường kiệt 808 Tôn_Đức_Thắng . Quán thường_xuyên buôn_bán từ 6h - 22h hàng ngày . Đặc_biệt vào ngày rằm , mồng 1 lấn_chiếm hết hầu_như không có lối đi , nhưng quán không hề có biện_pháp sắp_xếp để_đảm bảo . Kính mong cơ_quan_chức_năng kiểm_tra và xử_lý . / .","quán chay an_lạc_tâm tại 808 tôn_đức_thắng , phường hòa_khánh buôn_bán thường_xuyên để xe lấn_chiếm vỉa_hè và đường kiệt 808 tôn_đức_thắng . quán thường_xuyên buôn_bán từ 6h - 22h hàng ngày . đặc_biệt vào ngày rằm , mồng 1 lấn_chiếm hết hầu_như không có lối đi , nhưng quán không hề có biện_pháp sắp_xếp để_đảm bảo . kính mong cơ_quan_chức_năng kiểm_tra và xử_lý . / .",UBND Phường Hòa Khánh,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97658,via_he_long_duong,trung_binh
